,event name,Classification,genre,venue,Date,Zip code,City,State
281,Quinn Dahle,Arts & Theatre,Comedy,Potawatomi Hotel & Casino/Northern Lights Theater/Event Center,2018-10-27,53202,Milwaukee,Wisconsin
282,Quinn Dahle,Arts & Theatre,Comedy,Potawatomi Hotel & Casino/Northern Lights Theater/Event Center,2018-10-27,53202,Milwaukee,Wisconsin
283,The Suicide Girls,Music,Other,Turner Hall Ballroom,2018-10-29,53203,Milwaukee,Wisconsin
284,Doyle,Music,Rock,Miramar Theatre,2018-10-30,53211,Milwaukee,Wisconsin
285,Local H,Music,Rock,Shank Hall,2018-11-02,53202,Milwaukee,Wisconsin
286,Phil Cook,Music,Other,Colectivo Coffee,2018-11-02,53202,Milwaukee,Wisconsin
287,Zoso,Music,Rock,The Rave-Eagles Club,2018-11-02,53233,Milwaukee,Wisconsin
288,Local H,Music,Rock,Shank Hall,2018-11-02,53202,Milwaukee,Wisconsin
289,Rockford IceHogs at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-11-02,53203,Milwaukee,Wisconsin
290,Milwaukee Admirals vs.,Sports,Hockey,UW–Milwaukee Panther Arena ,2018-11-02,53203,Milwaukee,Wisconsin
291,Paul Thorn,Music,Other,Turner Hall Ballroom,2018-11-03,53203,Milwaukee,Wisconsin
292,Infamous Stringdusters,Music,Other,Turner Hall Ballroom,2018-11-07,53203,Milwaukee,Wisconsin
293,Chicago Wolves at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-11-07,53203,Milwaukee,Wisconsin
294,Milwaukee Admirals vs.,Sports,Hockey,UW–Milwaukee Panther Arena ,2018-11-07,53203,Milwaukee,Wisconsin
295,Jim James,Music,Other,Pabst Theater,2018-11-08,53202,Milwaukee,Wisconsin
296,The Music of Cream,Music,Other,Pabst Theater,2018-11-09,53202,Milwaukee,Wisconsin
297,Thrice,Music,Rock,The Rave-Eagles Club,2018-11-09,53233,Milwaukee,Wisconsin
298,Rockford IceHogs at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-11-09,53203,Milwaukee,Wisconsin
299,Opera Goes To the Movies,Arts & Theatre,Opera,The Wayne & Kristine Lueders Florentine Opera Center,2018-11-09,53212,Milwaukee,Wisconsin
300,Milwaukee Admirals vs.,Sports,Hockey,UW–Milwaukee Panther Arena ,2018-11-09,53203,Milwaukee,Wisconsin
301,Opera Goes To the Movies,Arts & Theatre,Opera,The Wayne & Kristine Lueders Florentine Opera Center,2018-11-10,53212,Milwaukee,Wisconsin
302,Joe MacHi,Arts & Theatre,Comedy,Potawatomi Hotel & Casino/Northern Lights Theater/Event Center,2018-11-10,53202,Milwaukee,Wisconsin
303,El Ten Eleven,Music,Rock,Shank Hall,2018-11-14,53202,Milwaukee,Wisconsin
304,The Floozies w/ SoDown,Music,Dance/Electronic,Miramar Theatre,2018-11-14,53211,Milwaukee,Wisconsin
305,El Ten Eleven,Music,Alternative,Shank Hall,2018-11-14,53202,Milwaukee,Wisconsin
306,The Bel Airs,Music,R&B,Shank Hall,2018-11-16,53202,Milwaukee,Wisconsin
307,"Damaged Justice (Metallica Tribute), Thrasher",Music,Metal,Shank Hall,2018-11-17,53202,Milwaukee,Wisconsin
308,Gabriel Kahane,Music,Classical,Colectivo Coffee,2018-11-17,53202,Milwaukee,Wisconsin
309,Ontario Reign at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-11-17,53203,Milwaukee,Wisconsin
310,Milwaukee Admirals vs.,Sports,Hockey,UW–Milwaukee Panther Arena ,2018-11-17,53203,Milwaukee,Wisconsin
311,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-20,53202,Milwaukee,Wisconsin
312,The Last Waltz & Beyond: a Midwest Musiciansã¢ÂÂ Tribute To the Band,Music,Folk,Shank Hall,2018-11-21,53202,Milwaukee,Wisconsin
313,Iowa Wild at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-11-21,53203,Milwaukee,Wisconsin
314,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-21,53202,Milwaukee,Wisconsin
315,Milwaukee Admirals vs.,Sports,Hockey,UW–Milwaukee Panther Arena ,2018-11-21,53203,Milwaukee,Wisconsin
316,The R&B Cadets,Music,R&B,Shank Hall,2018-11-23,53202,Milwaukee,Wisconsin
317,Pale Waves,Music,Other,The Rave-Eagles Club,2018-11-23,53233,Milwaukee,Wisconsin
318,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-23,53202,Milwaukee,Wisconsin
319,Milwaukee Symphony Orchestra,Music,Classical,Riverside Theatre - WI,2018-11-23,53203,Milwaukee,Wisconsin
320,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-23,53202,Milwaukee,Wisconsin
321,The R&B Cadets,Music,R&B,Shank Hall,2018-11-24,53202,Milwaukee,Wisconsin
322,Rockford IceHogs at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-11-24,53203,Milwaukee,Wisconsin
323,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-24,53202,Milwaukee,Wisconsin
324,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-24,53202,Milwaukee,Wisconsin
325,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-24,53202,Milwaukee,Wisconsin
326,Milwaukee Admirals vs.,Sports,Hockey,UW–Milwaukee Panther Arena ,2018-11-24,53203,Milwaukee,Wisconsin
327,Joe Yannety,Arts & Theatre,Comedy,Potawatomi Hotel & Casino/Northern Lights Theater/Event Center,2018-11-24,53202,Milwaukee,Wisconsin
328,Joe Yannety,Arts & Theatre,Comedy,Potawatomi Hotel & Casino/Northern Lights Theater/Event Center,2018-11-24,53202,Milwaukee,Wisconsin
329,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-25,53202,Milwaukee,Wisconsin
330,How the Grinch Stole Christmas,Miscellaneous,Undefined,Uihlein Hall at Marcus Center,2018-11-25,53202,Milwaukee,Wisconsin
331,Band of Friends,Music,Rock,Shank Hall,2018-11-26,53202,Milwaukee,Wisconsin
332,Howard Levy,Music,Jazz,Shank Hall,2018-11-30,53202,Milwaukee,Wisconsin
333,Texas Stars at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-11-30,53203,Milwaukee,Wisconsin
334,Holiday Pops,Music,Classical,Uihlein Hall at Marcus Center,2018-11-30,53202,Milwaukee,Wisconsin
335,Milwaukee Admirals vs.,Sports,Hockey,UW–Milwaukee Panther Arena ,2018-11-30,53203,Milwaukee,Wisconsin
336,Greg Koch - the Koch Marshall Trio,Music,Blues,Shank Hall,2018-12-01,53202,Milwaukee,Wisconsin
337,Holiday Pops,Music,Classical,Uihlein Hall at Marcus Center,2018-12-01,53202,Milwaukee,Wisconsin
338,Straight No Chaser,Music,Pop,Riverside Theatre - WI,2018-12-01,53203,Milwaukee,Wisconsin
339,Savoy Brown,Music,Rock,Shank Hall,2018-12-02,53202,Milwaukee,Wisconsin
340,Holiday Pops,Music,Classical,Uihlein Hall at Marcus Center,2018-12-02,53202,Milwaukee,Wisconsin
341,Home for the Holidays,Arts & Theatre,Opera,The Wayne & Kristine Lueders Florentine Opera Center,2018-12-07,53212,Milwaukee,Wisconsin
342,Southbound (Allman Brothers Tribute),Music,Rock,Shank Hall,2018-12-08,53202,Milwaukee,Wisconsin
343,Home for the Holidays,Arts & Theatre,Opera,The Wayne & Kristine Lueders Florentine Opera Center,2018-12-08,53212,Milwaukee,Wisconsin
344,Brand X,Music,Rock,Shank Hall,2018-12-09,53202,Milwaukee,Wisconsin
345,Grand Rapids Griffins at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-12-11,53203,Milwaukee,Wisconsin
346,Altered Five Blues Band,Music,Blues,Shank Hall,2018-12-14,53202,Milwaukee,Wisconsin
347,Texas Stars at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-12-14,53203,Milwaukee,Wisconsin
348,Milwaukee Admirals vs.,Sports,Hockey,UW–Milwaukee Panther Arena ,2018-12-14,53203,Milwaukee,Wisconsin
349,No Quarter - Milwaukees Led Zeppelin Tribute,Music,Rock,Shank Hall,2018-12-15,53202,Milwaukee,Wisconsin
350,No Quarter,Music,Other,Shank Hall,2018-12-15,53202,Milwaukee,Wisconsin
351,Home for the Holidays,Arts & Theatre,Opera,The Wayne & Kristine Lueders Florentine Opera Center,2018-12-15,53212,Milwaukee,Wisconsin
352,Ian Bagg,Arts & Theatre,Comedy,Potawatomi Hotel & Casino/Northern Lights Theater/Event Center,2018-12-15,53202,Milwaukee,Wisconsin
353,Ian Bagg,Arts & Theatre,Comedy,Potawatomi Hotel & Casino/Northern Lights Theater/Event Center,2018-12-15,53202,Milwaukee,Wisconsin
354,Home for the Holidays,Arts & Theatre,Opera,The Wayne & Kristine Lueders Florentine Opera Center,2018-12-16,53212,Milwaukee,Wisconsin
355,The Sleighriders,Music,Rock,Shank Hall,2018-12-17,53202,Milwaukee,Wisconsin
356,Kurt Vile,Music,Rock,Turner Hall Ballroom,2018-12-21,53203,Milwaukee,Wisconsin
357,Chicago Wolves at Milwaukee Admirals,Sports,Hockey,UW???Milwaukee Panther Arena,2018-12-22,53203,Milwaukee,Wisconsin
