,event name,Classification,genre,venue,Date,Zip code,City,State
340,Toronto Maple Leafs at Nashville Predators,Sports,Hockey,Bridgestone Arena,2019-03-19,37203,Nashville,Tennessee
341,"Impractical Jokers ""The Cranjis McBasketball World Comedy Tour""",Arts & Theatre,Comedy,Bridgestone Arena,2019-03-27,37203,Nashville,Tennessee
342,Vancouver Canucks at Nashville Predators,Sports,Hockey,Bridgestone Arena,2019-04-04,37203,Nashville,Tennessee
343,Harry Potter and the Order of the Phoenix with the Nashville Symphony,Film,Family,Schermerhorn Symphony Center,2019-05-24,37201,Nashville,Tennessee
344,The Jayhawks,Music,Country,Mercy Lounge,2018-09-06,37203,Nashville,Tennessee
345,Collin Raye,Music,Country,City Winery - Nashville,2018-08-22,37203,Nashville,Tennessee
346,Harry Potter and the Order of the Phoenix with the Nashville Symphony,Film,Family,Schermerhorn Symphony Center,2019-05-23,37201,Nashville,Tennessee
347,Average White Band,Music,Pop,City Winery - Nashville,2018-09-07,37203,Nashville,Tennessee
348,Cherub,Music,Pop,Marathon Music Works,2018-12-14,37203,Nashville,Tennessee
349,Blue October,Music,Alternative,Cannery Ballroom,2018-11-17,37203,Nashville,Tennessee
350,"Bomba Estereo, Ponce",Music,World,The Cowan,2018-08-07,37207,Nashville,Tennessee
351,Bomba Estereo,Music,Other,The Cowan,2018-08-07,37207,Nashville,Tennessee
352,Grand Ole Opry,Music,Country,Grand Ole Opry House,2018-08-07,37214,Nashville,Tennessee
353,3rd & Lindsley & Nash FM Present : Mitchell Tenpenny & Special Guest D,Music,Country,3rd & Lindsley,2018-08-22,37210,Nashville,Tennessee
354,The Fun Show with Cat and Nat,Arts & Theatre,Comedy,TN Perf Arts Ctr James K Polk Theater,2018-09-28,37219,Nashville,Tennessee
355,Minus the Bear: the Farewell Tour with Caspian,Music,Rock,3rd & Lindsley,2018-10-09,37210,Nashville,Tennessee
356,Minus the Bear,Music,Dance/Electronic,3rd & Lindsley,2018-10-09,37210,Nashville,Tennessee
357,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-02,37219,Nashville,Tennessee
358,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-02,37219,Nashville,Tennessee
359,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-03,37219,Nashville,Tennessee
360,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-03,37219,Nashville,Tennessee
361,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-06,37219,Nashville,Tennessee
362,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-09,37219,Nashville,Tennessee
363,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-09,37219,Nashville,Tennessee
364,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-10,37219,Nashville,Tennessee
365,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-10,37219,Nashville,Tennessee
366,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-13,37219,Nashville,Tennessee
367,Colter Wall,Music,Folk,The Basement East,2018-11-14,37206,Nashville,Tennessee
368,Colter Wall,Music,Folk,The Basement East,2018-11-15,37206,Nashville,Tennessee
369,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-16,37219,Nashville,Tennessee
370,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-16,37219,Nashville,Tennessee
371,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-17,37219,Nashville,Tennessee
372,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-17,37219,Nashville,Tennessee
373,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-20,37219,Nashville,Tennessee
374,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-23,37219,Nashville,Tennessee
375,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-23,37219,Nashville,Tennessee
376,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-24,37219,Nashville,Tennessee
377,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-24,37219,Nashville,Tennessee
378,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-27,37219,Nashville,Tennessee
379,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-27,37219,Nashville,Tennessee
380,Martina McBride w/ Nashville Symphony,Music,Country,Schermerhorn Symphony Center,2018-11-29,37201,Nashville,Tennessee
381,Martina McBride w/ Nashville Symphony,Music,Country,Schermerhorn Symphony Center,2018-11-30,37201,Nashville,Tennessee
382,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-30,37219,Nashville,Tennessee
383,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-11-30,37219,Nashville,Tennessee
384,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-01,37219,Nashville,Tennessee
