,event name,Classification,genre,venue,Date,Zip code,City,State
950,Waistwatchers The Musical!,Arts & Theatre,Theatre,Royal George Theatre,2018-09-21,60614,Chicago,Illinois
951,"Hello, Dolly! (CHICAGO)",Arts & Theatre,Theatre,Oriental Theatre Chicago,2018-11-17,60601,Chicago,Illinois
952,"Hello, Dolly! (CHICAGO)",Arts & Theatre,Theatre,Oriental Theatre Chicago,2018-10-23,60601,Chicago,Illinois
953,"Hello, Dolly! (CHICAGO)",Arts & Theatre,Theatre,Oriental Theatre Chicago,2018-11-17,60601,Chicago,Illinois
954,Bible Bingo - an Act of Charity,Arts & Theatre,Theatre,Royal George Theatre,2018-08-04,60614,Chicago,Illinois
955,World Famous Gospel Brunch at House of Blues (CHI),Music,Religious,House of Blues Chicago presented by Cricket Wireless,2018-09-16,60654,Chicago,Illinois
956,Waistwatchers The Musical!,Arts & Theatre,Theatre,Royal George Theatre,2018-09-27,60614,Chicago,Illinois
957,Waistwatchers The Musical!,Arts & Theatre,Theatre,Royal George Theatre,2018-09-19,60614,Chicago,Illinois
958,Jean Luc Ponty,Music,Other,City Winery - Chicago,2018-08-14,60607,Chicago,Illinois
959,DPR Live,Music,Other,Concord Music Hall,2018-10-02,60647,Chicago,Illinois
960,Denzel Curry,Music,Hip-Hop/Rap,Bottom Lounge,2018-10-04,60607,Chicago,Illinois
961,John Butler Trio+,Music,Rock,The Chicago Theatre,2018-11-29,60601,Chicago,Illinois
962,Late Nite Catechism,Arts & Theatre,Theatre,Royal George Theatre,2018-08-25,60614,Chicago,Illinois
963,Late Nite Catechism,Arts & Theatre,Theatre,Royal George Theatre,2018-08-26,60614,Chicago,Illinois
964,"Hello, Dolly! (CHICAGO)",Arts & Theatre,Theatre,Oriental Theatre Chicago,2018-10-27,60601,Chicago,Illinois
965,Hippo Campus,Music,Pop,Riviera Theatre- IL,2018-10-06,60640,Chicago,Illinois
966,James Bay,Music,Other,Riviera Theatre- IL,2019-03-19,60640,Chicago,Illinois
967,Waistwatchers The Musical!,Arts & Theatre,Theatre,Royal George Theatre,2018-10-14,60614,Chicago,Illinois
968,Late Nite Catechism,Arts & Theatre,Theatre,Royal George Theatre,2018-08-12,60614,Chicago,Illinois
969,Nothing But Thieves,Music,Other,Metro Smart Bar,2018-09-13,60613,Chicago,Illinois
970,World Famous Gospel Brunch at House of Blues (CHI),Music,Religious,House of Blues Chicago presented by Cricket Wireless,2018-08-26,60654,Chicago,Illinois
971,"Hello, Dolly! (CHICAGO)",Arts & Theatre,Theatre,Oriental Theatre Chicago,2018-11-10,60601,Chicago,Illinois
972,Chicago Symphony Orchestra,Music,Classical,Symphony Center-IL,2018-09-29,60604,Chicago,Illinois
973,World Famous Gospel Brunch at House of Blues (CHI),Music,Religious,House of Blues Chicago presented by Cricket Wireless,2018-09-02,60654,Chicago,Illinois
974,"Hello, Dolly! (CHICAGO)",Arts & Theatre,Theatre,Oriental Theatre Chicago,2018-11-11,60601,Chicago,Illinois
975,Bible Bingo - an Act of Charity,Arts & Theatre,Theatre,Royal George Theatre,2018-08-18,60614,Chicago,Illinois
976,World Famous Gospel Brunch at House of Blues (CHI),Music,Religious,House of Blues Chicago presented by Cricket Wireless,2018-09-23,60654,Chicago,Illinois
977,Waistwatchers The Musical!,Arts & Theatre,Theatre,Royal George Theatre,2018-10-04,60614,Chicago,Illinois
978,Black Tiger Sex Machine,Music,Other,Concord Music Hall,2018-10-13,60647,Chicago,Illinois
979,Waistwatchers The Musical!,Arts & Theatre,Theatre,Royal George Theatre,2018-10-21,60614,Chicago,Illinois
980,"Hello, Dolly! (CHICAGO)",Arts & Theatre,Theatre,Oriental Theatre Chicago,2018-10-24,60601,Chicago,Illinois
981,World Famous Gospel Brunch at House of Blues (CHI),Music,Religious,House of Blues Chicago presented by Cricket Wireless,2018-09-30,60654,Chicago,Illinois
982,World Famous Gospel Brunch at House of Blues (CHI),Music,Religious,House of Blues Chicago presented by Cricket Wireless,2018-08-19,60654,Chicago,Illinois
983,Open Mic Hip Hop,Music,Hip-Hop/Rap,Downstairs (at Subterranean),2018-08-07,60647,Chicago,Illinois
984,House Party,Arts & Theatre,Comedy,CSz Theatre Chicago,2018-08-05,60657,Chicago,Illinois
985,"Summer Salt, Hot Flash Heat Wave, the Symposium",Music,Rock,Subterranean,2018-08-05,60647,Chicago,Illinois
986,"Pylons, Bosco Mujo Palace, Good Water, Honeydew",Music,Rock,Downstairs (at Subterranean),2018-08-05,60647,Chicago,Illinois
987,"Pylons, Bosco Mujo Palace, Good Water, Honeydew",Music,Dance/Electronic,Downstairs (at Subterranean),2018-08-05,60647,Chicago,Illinois
988,Salsa Sundays:  Humboldt Park Orchestra feat Franklin Paz & Edward Car,Music,Other,Cubby Bear,2018-08-05,60613,Chicago,Illinois
989,"Pleasantries, All Birds Are Bad, Clem, Guilty Spark",Music,Rock,Downstairs (at Subterranean),2018-08-06,60647,Chicago,Illinois
990,Tribute To the 80's,Arts & Theatre,Children's Theatre,BEAT KITCHEN,2018-08-06,60601,CHICAGO,Illinois
991,"Art, Spit-Take, the Lipschitz, Polish Gifts",Music,Rock,Downstairs (at Subterranean),2018-08-07,60647,Chicago,Illinois
992,"Art, Spit-Take, the Lipschitz, Polish Gifts",Music,Rock,Downstairs (at Subterranean),2018-08-07,60647,Chicago,Illinois
993,"Pleasantries, All Birds Are Bad, Clem, Guilty Spark",Music,Rock,Downstairs (at Subterranean),2018-08-06,60647,Chicago,Illinois
994,Heavy At Studio Paris,Music,Dance/Electronic,Studio Paris Nightclub,2018-08-08,60654,Chicago,Illinois
995,"Mooner, Mawrcrest, Old Joy, Henry True",Music,Rock,BEAT KITCHEN,2018-08-04,60601,CHICAGO,Illinois
996,"Mooner, Mawrcrest, Old Joy, Henry True",Music,Rock,BEAT KITCHEN,2018-08-04,60601,CHICAGO,Illinois
997,Busta Rhymes + Z-Trip at Studio Paris Nightclub,Music,Hip-Hop/Rap,Studio Paris Nightclub,2018-08-04,60654,Chicago,Illinois
998,"Blacktop Mojo, Bullet To the Heart, Skinwalker",Music,Metal,Subterranean,2018-08-08,60647,Chicago,Illinois
999,Niki & Gabi - Cancelled,Music,Pop,BEAT KITCHEN,2018-08-07,60601,CHICAGO,Illinois
