,event name,Classification,genre,venue,Date,Zip code,City,State
216,American Royal: PRCA Pro Rodeo FRIDAY NIGHT,Sports,Rodeo,Hale Arena,2018-09-28,64102,Kansas City,Missouri
217,Indigo Girls,Music,Country,The Crossroads - Kansas City,2018-09-30,64108,Kansas City,Missouri
218,Behemoth,Music,Rock,The Truman - Kansas City,2018-11-11,64106,Kansas City,Missouri
219,Deep Purple & Judas Priest,Music,Rock,Starlight Theatre,2018-09-18,64132,Kansas City,Missouri
220,Deep Purple & Judas Priest,Music,Rock,Starlight Theatre,2018-09-18,64132,Kansas City,Missouri
221,Deep Purple & Judas Priest,Music,Rock,Starlight Theatre,2018-09-18,64132,Kansas City,Missouri
222,Puddles Pity Party,Music,Pop,Folly Theater,2018-10-11,64105,Kansas City,Missouri
223,The Dead South w/ The Mighty Pines,Music,Other,The Crossroads - Kansas City,2018-10-19,64108,Kansas City,Missouri
224,Justin Courtney Pierre,Music,Rock,The Record Bar,2018-11-27,64108,Kansas City,Missouri
225,Love Never Dies,Arts & Theatre,Miscellaneous,Starlight Theatre,2018-08-18,64132,Kansas City,Missouri
226,The Illusionists,Arts & Theatre,Undefined,Starlight Theatre,2018-09-28,64132,Kansas City,Missouri
227,Puddle of Mudd,Music,Alternative,The Crossroads - Kansas City,2018-09-08,64108,Kansas City,Missouri
228,Happy Together Tour,Music,Rock,Muriel Kauffman Theatre-Kauffman PAC,2018-08-19,64106,Kansas City,Missouri
229,Ben Harper w/ Charlie Musselwhite,Music,Alternative,Arvest Bank Theatre at The Midland,2018-09-12,64105,Kansas City,Missouri
230,Swingin Utters,Music,Rock,Riot Room,2018-10-03,64111,Kansas City,Missouri
231,UB40,Music,Pop,The Crossroads - Kansas City,2018-10-02,64108,Kansas City,Missouri
232,Love Never Dies,Arts & Theatre,Miscellaneous,Starlight Theatre,2018-08-14,64132,Kansas City,Missouri
233,Lyle Lovett,Music,Country,Helzberg Hall-Kauffman PAC,2019-01-19,64106,Kansas City,Missouri
234,Years & Years,Music,Dance/Electronic,The Truman - Kansas City,2018-10-17,64106,Kansas City,Missouri
235,Love Never Dies,Arts & Theatre,Miscellaneous,Starlight Theatre,2018-08-17,64132,Kansas City,Missouri
236,Joe Rogan,Arts & Theatre,Comedy,Starlight Theatre,2018-08-10,64132,Kansas City,Missouri
237,J. Cole: KOD Tour 2018,Music,Hip-Hop/Rap,Sprint Center,2018-09-18,64106,Kansas City,Missouri
