,event name,Classification,genre,venue,Date,Zip code,City,State
54,Sebastian Yatra And Manuel Turizo,Music,World,James L Knight Center,2018-10-06,33131,Miami,Florida
55,Thievery Corporation - Treasures From The Temple Tour 2018,Music,Jazz,The Fillmore Miami Beach at Jackie Gleason Theater,2018-12-08,33139,Miami Beach,Florida
56,Disney On Ice presents Mickey’s Search Party,Miscellaneous,Ice Shows,AmericanAirlines Arena,2018-09-29,33132,Miami,Florida
57,Father John Misty,Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-28,33139,Miami Beach,Florida
58,Simple Minds: Walk Between Worlds Tour,Music,Rock,The Fillmore Miami Beach at Jackie Gleason Theater,2018-11-08,33139,Miami Beach,Florida
59,Pittsburgh Panthers Football at Miami Hurricanes Football,Sports,Football,Hard Rock Stadium,2018-11-24,33056,Miami,Florida
60,iHeartRadio Fiesta Latina,Music,World,AmericanAirlines Arena,2018-11-03,33132,Miami,Florida
61,Molotov,Music,World,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-09,33139,Miami Beach,Florida
62,Descemer Bueno,Music,World,James L Knight Center,2018-09-22,33131,Miami,Florida
63,Disney On Ice presents Mickey’s Search Party,Miscellaneous,Ice Shows,AmericanAirlines Arena,2018-09-29,33132,Miami,Florida
64,Disney On Ice presents Mickey’s Search Party,Miscellaneous,Ice Shows,AmericanAirlines Arena,2018-09-30,33132,Miami,Florida
65,Disney On Ice presents Mickey’s Search Party,Miscellaneous,Ice Shows,AmericanAirlines Arena,2018-09-29,33132,Miami,Florida
66,Miami Heat vs. Orlando Magic,Sports,Basketball,AmericanAirlines Arena,2018-10-08,33132,Miami,Florida
67,Leo Dan & Palito Ortega,Music,World,The Fillmore Miami Beach at Jackie Gleason Theater,2018-08-24,33139,Miami Beach,Florida
68,Disney On Ice presents Mickey’s Search Party,Miscellaneous,Ice Shows,AmericanAirlines Arena,2018-09-27,33132,Miami,Florida
69,Benise 'Fuego!' Spirit Of Spain,Music,World,Miami Dade County Auditorium,2018-10-13,33135,Miami,Florida
70,Risas Y Música Para Cuba,Arts & Theatre,Miscellaneous Theatre,Miami Dade County Auditorium,2018-08-26,33135,Miami,Florida
71,Giraldilla Productions Corp Presents:Y Ellas Cantaban Boleros,Music,World,Miami Dade County Auditorium,2018-10-27,33135,Miami,Florida
72,Dani Martín,Music,Pop,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-30,33139,Miami Beach,Florida
73,Myriam Hernandez - La Fuerza Del Amor Tour 2018,Music,World,James L Knight Center,2018-09-28,33131,Miami,Florida
74,Disney On Ice presents Mickey’s Search Party,Miscellaneous,Ice Shows,AmericanAirlines Arena,2018-09-28,33132,Miami,Florida
75,Wizard of Oz  Miami 2018,Arts & Theatre,Children's Theatre,James L Knight Center,2018-12-07,33131,Miami,Florida
76,Wizard of Oz  Miami 2018,Arts & Theatre,Children's Theatre,James L Knight Center,2018-12-08,33131,Miami,Florida
77,New York Yankees at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-21,33125,Miami,Florida
78,New York Yankees at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-22,33125,Miami,Florida
79,Disney On Ice presents Mickey’s Search Party,Miscellaneous,Ice Shows,AmericanAirlines Arena,2018-09-30,33132,Miami,Florida
80,Miami Heat vs. Atlanta Hawks,Sports,Basketball,AmericanAirlines Arena,2018-10-12,33132,Miami,Florida
81,"Philip Kirkorov  Show ""YA",Music,World,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-27,33139,Miami Beach,Florida
82,J Quiles,Music,Hip-Hop/Rap,The Fillmore Miami Beach at Jackie Gleason Theater,2018-08-25,33139,Miami Beach,Florida
83,Luisa María Güell Celebra Sus 50 Años De Éxitos Internacionales,Music,World,Miami Dade County Auditorium,2018-10-20,33135,Miami,Florida
84,$UICIDEBOY$,Music,Hip-Hop/Rap,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-05,33139,Miami Beach,Florida
85,"L. Agutin, A. Varum, V. Leontiev, K. Orbakaite, Julio Iglesias Jr.",Music,World,The Fillmore Miami Beach at Jackie Gleason Theater,2019-01-10,33139,Miami Beach,Florida
86,XXIII International Ballet Festival Of Miami Closing Gala Of The Star,Arts & Theatre,Dance,Miami Dade County Auditorium,2018-08-19,33135,Miami,Florida
87,Moscow Ballet's Great Russian Nutcracker,Arts & Theatre,Dance,The Fillmore Miami Beach at Jackie Gleason Theater,2018-12-29,33139,Miami Beach,Florida
88,Gunna Miami,Music,Hip-Hop/Rap,LMNCTY,2018-08-24,33137,Miami,Florida
89,Miami Heat vs. New Orleans Pelicans,Sports,Basketball,AmericanAirlines Arena,2018-10-10,33132,Miami,Florida
90,Chris D'elia,Arts & Theatre,Miscellaneous,Olympia Theater - FL,2018-11-07,33131,Miami,Florida
91,XXIII INTERNATIONAL BALLET FESTIVAL OF MIAMI Stars Classical Gala,Arts & Theatre,Dance,The Fillmore Miami Beach at Jackie Gleason Theater,2018-08-18,33139,Miami Beach,Florida
92,Jesús Adrián Romero,Music,Other,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-16,33139,Miami Beach,Florida
93,SENSATIA CABARET,Arts & Theatre,Variety,Faena Theater,2018-08-16,33140,Miami Beach,Florida
94,Nutcracker w/ Miami City Ballet,Miscellaneous,Holiday,Ziff Ballet Opera House-Adrienne Arsht PAC,2018-12-14,33132,Miami,Florida
95,SENSATIA CABARET,Arts & Theatre,Variety,Faena Theater,2018-08-11,33140,Miami Beach,Florida
96,SENSATIA CABARET,Arts & Theatre,Variety,Faena Theater,2018-08-10,33140,Miami Beach,Florida
97,SENSATIA CABARET,Arts & Theatre,Variety,Faena Theater,2018-08-17,33140,Miami Beach,Florida
98,El cuarto de al lado... o una historia sobre el vibrador,Arts & Theatre,Theatre,Miami Dade County Auditorium,2018-08-05,33135,Miami,Florida
99,New York Mets at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-10,33125,Miami,Florida
100,New York Mets at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-11,33125,Miami,Florida
101,New York Mets at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-12,33125,Miami,Florida
102,Atlanta Braves at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-23,33125,Miami,Florida
103,Atlanta Braves at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-24,33125,Miami,Florida
104,Atlanta Braves at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-25,33125,Miami,Florida
105,Atlanta Braves at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-26,33125,Miami,Florida
106,Toronto Blue Jays at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-08-31,33125,Miami,Florida
107,Toronto Blue Jays at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-01,33125,Miami,Florida
108,Toronto Blue Jays at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-02,33125,Miami,Florida
109,Philadelphia Phillies at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-03,33125,Miami,Florida
110,Philadelphia Phillies at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-04,33125,Miami,Florida
111,Philadelphia Phillies at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-05,33125,Miami,Florida
112,Kathy Griffin,Arts & Theatre,Undefined,Ziff Ballet Opera House-Adrienne Arsht PAC,2018-09-12,33132,Miami,Florida
113,Kathy Griffin: Laugh Your Head Off Tour,Arts & Theatre,Comedy,Ziff Ballet Opera House The Arsht Center,2018-09-12,33132,Miami,Florida
114,Washington Nationals at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-17,33125,Miami,Florida
115,Washington Nationals at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-18,33125,Miami,Florida
116,Cincinnati Reds at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-20,33125,Miami,Florida
117,Cincinnati Reds at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-21,33125,Miami,Florida
118,Cincinnati Reds at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-22,33125,Miami,Florida
